Train_ID,Route,Date,Passenger_Count,Seat_Capacity,Num_Coaches,Platform,Delay_Minutes,Weekend
12003,Hyderabad-Chennai,2025-07-23,892,900,18,4,9,0
12004,Bangalore-Mumbai,2025-07-23,764,1100,22,4,17,0
12005,Chennai-Kolkata,2025-07-23,893,1000,20,5,17,0
12006,Delhi-Hyderabad,2025-07-23,922,1100,22,6,11,0
12001,Delhi-Mumbai,2025-07-24,424,1100,22,4,14,0
12002,Delhi-Kolkata,2025-07-24,522,1000,20,5,13,0
12003,Hyderabad-Chennai,2025-07-24,721,1100,22,1,7,0
12004,Bangalore-Mumbai,2025-07-24,550,1000,20,1,12,0
12005,Chennai-Kolkata,2025-07-24,533,900,18,2,10,0
12006,Delhi-Hyderabad,2025-07-24,745,900,18,3,12,0
12001,Delhi-Mumbai,2025-07-25,809,1000,20,7,2,0
12002,Delhi-Kolkata,2025-07-25,911,1000,20,7,16,0
12003,Hyderabad-Chennai,2025-07-25,705,1100,22,5,13,0
12004,Bangalore-Mumbai,2025-07-25,569,1100,22,7,2,0
12005,Chennai-Kolkata,2025-07-25,583,900,18,7,10,0
12006,Delhi-Hyderabad,2025-07-25,574,900,18,1,13,0
12001,Delhi-Mumbai,2025-07-26,703,900,18,7,5,1
12002,Delhi-Kolkata,2025-07-26,982,1000,20,3,5,1
12003,Hyderabad-Chennai,2025-07-26,988,900,18,1,9,1
12004,Bangalore-Mumbai,2025-07-26,700,900,18,5,15,1
12005,Chennai-Kolkata,2025-07-26,888,1000,20,2,5,1
12006,Delhi-Hyderabad,2025-07-26,1016,1100,22,5,4,1
12001,Delhi-Mumbai,2025-07-27,657,1000,20,5,8,1
12002,Delhi-Kolkata,2025-07-27,1087,1000,20,1,10,1
12003,Hyderabad-Chennai,2025-07-27,649,900,18,7,10,1
12004,Bangalore-Mumbai,2025-07-27,678,900,18,2,8,1
12005,Chennai-Kolkata,2025-07-27,1044,900,18,7,8,1
12006,Delhi-Hyderabad,2025-07-27,648,1100,22,6,7,1
12001,Delhi-Mumbai,2025-07-28,572,1100,22,2,7,0
12002,Delhi-Kolkata,2025-07-28,885,1100,22,7,14,0
12003,Hyderabad-Chennai,2025-07-28,547,900,18,5,11,0
12004,Bangalore-Mumbai,2025-07-28,598,1000,20,5,5,0
12005,Chennai-Kolkata,2025-07-28,638,900,18,1,8,0
12006,Delhi-Hyderabad,2025-07-28,514,1100,22,5,16,0
12001,Delhi-Mumbai,2025-07-29,630,1100,22,1,12,0
12002,Delhi-Kolkata,2025-07-29,655,1000,20,2,0,0
12003,Hyderabad-Chennai,2025-07-29,759,1100,22,2,8,0
12004,Bangalore-Mumbai,2025-07-29,682,1100,22,2,2,0
12005,Chennai-Kolkata,2025-07-29,864,1100,22,2,8,0
12006,Delhi-Hyderabad,2025-07-29,502,900,18,3,2,0
12001,Delhi-Mumbai,2025-07-30,451,1100,22,7,4,0
12002,Delhi-Kolkata,2025-07-30,461,1000,20,4,6,0
12003,Hyderabad-Chennai,2025-07-30,694,1000,20,2,9,0
12004,Bangalore-Mumbai,2025-07-30,900,900,18,1,8,0
12005,Chennai-Kolkata,2025-07-30,587,1000,20,4,12,0
12006,Delhi-Hyderabad,2025-07-30,773,1100,22,4,4,0
12001,Delhi-Mumbai,2025-07-31,772,900,18,3,8,0
12002,Delhi-Kolkata,2025-07-31,567,1100,22,8,9,0
12003,Hyderabad-Chennai,2025-07-31,541,900,18,2,5,0
12004,Bangalore-Mumbai,2025-07-31,623,1100,22,8,19,0
12005,Chennai-Kolkata,2025-07-31,775,900,18,4,12,0
12006,Delhi-Hyderabad,2025-07-31,547,900,18,4,12,0
12001,Delhi-Mumbai,2025-08-01,699,900,18,8,10,0
12002,Delhi-Kolkata,2025-08-01,556,1100,22,7,11,0
12003,Hyderabad-Chennai,2025-08-01,463,1100,22,6,6,0
12004,Bangalore-Mumbai,2025-08-01,441,1100,22,7,10,0
12005,Chennai-Kolkata,2025-08-01,624,1100,22,6,12,0
12006,Delhi-Hyderabad,2025-08-01,550,1100,22,4,0,0
12001,Delhi-Mumbai,2025-08-02,771,1000,20,5,3,1
12002,Delhi-Kolkata,2025-08-02,1094,1000,20,6,5,1
12003,Hyderabad-Chennai,2025-08-02,646,1000,20,1,13,1
12004,Bangalore-Mumbai,2025-08-02,829,900,18,1,13,1
12005,Chennai-Kolkata,2025-08-02,1020,1100,22,2,6,1
12006,Delhi-Hyderabad,2025-08-02,932,1100,22,7,5,1
12001,Delhi-Mumbai,2025-08-03,837,1100,22,3,0,1
12002,Delhi-Kolkata,2025-08-03,875,1100,22,8,10,1
12003,Hyderabad-Chennai,2025-08-03,580,1100,22,2,6,1
12004,Bangalore-Mumbai,2025-08-03,952,1100,22,5,9,1
12005,Chennai-Kolkata,2025-08-03,986,1000,20,3,13,1
12006,Delhi-Hyderabad,2025-08-03,578,1000,20,1,12,1
12001,Delhi-Mumbai,2025-08-04,629,900,18,4,10,0
12002,Delhi-Kolkata,2025-08-04,717,1000,20,8,2,0
12003,Hyderabad-Chennai,2025-08-04,581,900,18,8,10,0
12004,Bangalore-Mumbai,2025-08-04,797,1000,20,3,14,0
12005,Chennai-Kolkata,2025-08-04,492,1000,20,4,3,0
12006,Delhi-Hyderabad,2025-08-04,558,1100,22,7,15,0
12001,Delhi-Mumbai,2025-08-05,588,1000,20,3,12,0
12002,Delhi-Kolkata,2025-08-05,676,1100,22,4,16,0
12003,Hyderabad-Chennai,2025-08-05,604,1100,22,8,13,0
12004,Bangalore-Mumbai,2025-08-05,643,1100,22,5,5,0
12005,Chennai-Kolkata,2025-08-05,452,1000,20,5,2,0
12006,Delhi-Hyderabad,2025-08-05,737,1000,20,5,13,0
12001,Delhi-Mumbai,2025-08-06,635,1100,22,7,15,0
12002,Delhi-Kolkata,2025-08-06,645,1000,20,8,6,0
12003,Hyderabad-Chennai,2025-08-06,612,900,18,8,13,0
12004,Bangalore-Mumbai,2025-08-06,545,1100,22,6,14,0
12005,Chennai-Kolkata,2025-08-06,636,900,18,2,14,0
12006,Delhi-Hyderabad,2025-08-06,631,900,18,3,4,0
12001,Delhi-Mumbai,2025-08-07,853,900,18,8,13,0
12002,Delhi-Kolkata,2025-08-07,735,900,18,1,8,0
12003,Hyderabad-Chennai,2025-08-07,686,900,18,1,11,0
12004,Bangalore-Mumbai,2025-08-07,778,900,18,6,10,0
12005,Chennai-Kolkata,2025-08-07,636,1100,22,8,15,0
12006,Delhi-Hyderabad,2025-08-07,829,1000,20,6,2,0
12001,Delhi-Mumbai,2025-08-08,546,900,18,4,10,0
12002,Delhi-Kolkata,2025-08-08,594,1100,22,2,16,0
12003,Hyderabad-Chennai,2025-08-08,449,1100,22,2,7,0
12004,Bangalore-Mumbai,2025-08-08,643,1100,22,1,6,0
12005,Chennai-Kolkata,2025-08-08,482,1100,22,2,5,0
12006,Delhi-Hyderabad,2025-08-08,817,900,18,8,14,0
12001,Delhi-Mumbai,2025-08-09,1084,1000,20,2,10,1
12002,Delhi-Kolkata,2025-08-09,966,1100,22,7,18,1
12003,Hyderabad-Chennai,2025-08-09,663,900,18,5,3,1
12004,Bangalore-Mumbai,2025-08-09,752,900,18,8,7,1
12005,Chennai-Kolkata,2025-08-09,907,1100,22,4,4,1
12006,Delhi-Hyderabad,2025-08-09,710,1100,22,2,7,1
12001,Delhi-Mumbai,2025-08-10,919,900,18,1,10,1
12002,Delhi-Kolkata,2025-08-10,626,1100,22,5,16,1
12003,Hyderabad-Chennai,2025-08-10,842,1000,20,8,0,1
12004,Bangalore-Mumbai,2025-08-10,798,900,18,4,16,1
12005,Chennai-Kolkata,2025-08-10,685,1100,22,3,14,1
12006,Delhi-Hyderabad,2025-08-10,937,1100,22,5,15,1
12001,Delhi-Mumbai,2025-08-11,737,1000,20,6,15,0
12002,Delhi-Kolkata,2025-08-11,587,1100,22,5,3,0
12003,Hyderabad-Chennai,2025-08-11,435,1000,20,1,9,0
12004,Bangalore-Mumbai,2025-08-11,670,900,18,4,1,0
12005,Chennai-Kolkata,2025-08-11,702,1100,22,7,6,0
12006,Delhi-Hyderabad,2025-08-11,683,900,18,5,13,0
12001,Delhi-Mumbai,2025-08-12,563,900,18,8,13,0
12002,Delhi-Kolkata,2025-08-12,803,1000,20,7,14,0
12003,Hyderabad-Chennai,2025-08-12,624,900,18,3,10,0
12004,Bangalore-Mumbai,2025-08-12,769,1100,22,6,2,0
12005,Chennai-Kolkata,2025-08-12,708,1000,20,3,7,0
12006,Delhi-Hyderabad,2025-08-12,724,900,18,2,6,0
12001,Delhi-Mumbai,2025-08-13,871,1000,20,7,16,0
12002,Delhi-Kolkata,2025-08-13,777,1100,22,2,9,0
12003,Hyderabad-Chennai,2025-08-13,438,1000,20,4,17,0
12004,Bangalore-Mumbai,2025-08-13,517,1100,22,6,13,0
12005,Chennai-Kolkata,2025-08-13,773,1000,20,8,11,0
12006,Delhi-Hyderabad,2025-08-13,631,900,18,8,19,0
12001,Delhi-Mumbai,2025-08-14,754,900,18,5,6,0
12002,Delhi-Kolkata,2025-08-14,662,1100,22,3,6,0
12003,Hyderabad-Chennai,2025-08-14,677,1000,20,7,8,0
12004,Bangalore-Mumbai,2025-08-14,373,900,18,1,8,0
12005,Chennai-Kolkata,2025-08-14,700,1000,20,4,8,0
12006,Delhi-Hyderabad,2025-08-14,452,900,18,5,4,0
12001,Delhi-Mumbai,2025-08-15,636,1000,20,4,10,0
12002,Delhi-Kolkata,2025-08-15,590,900,18,3,1,0
12003,Hyderabad-Chennai,2025-08-15,842,1100,22,8,12,0
12004,Bangalore-Mumbai,2025-08-15,714,900,18,7,3,0
12005,Chennai-Kolkata,2025-08-15,774,900,18,2,7,0
12006,Delhi-Hyderabad,2025-08-15,575,1000,20,7,8,0
12001,Delhi-Mumbai,2025-08-16,790,1000,20,1,18,1
12002,Delhi-Kolkata,2025-08-16,723,900,18,1,8,1
12003,Hyderabad-Chennai,2025-08-16,751,1000,20,5,7,1
12004,Bangalore-Mumbai,2025-08-16,750,1100,22,1,15,1
12005,Chennai-Kolkata,2025-08-16,944,900,18,6,9,1
12006,Delhi-Hyderabad,2025-08-16,938,900,18,4,12,1
12001,Delhi-Mumbai,2025-08-17,797,1100,22,4,5,1
12002,Delhi-Kolkata,2025-08-17,619,900,18,6,5,1
12003,Hyderabad-Chennai,2025-08-17,725,1000,20,7,13,1
12004,Bangalore-Mumbai,2025-08-17,682,1000,20,7,10,1
12005,Chennai-Kolkata,2025-08-17,806,1100,22,2,8,1
12006,Delhi-Hyderabad,2025-08-17,814,1000,20,1,0,1
12001,Delhi-Mumbai,2025-08-18,405,900,18,6,7,0
12002,Delhi-Kolkata,2025-08-18,580,900,18,7,13,0
12003,Hyderabad-Chennai,2025-08-18,901,1100,22,5,7,0
12004,Bangalore-Mumbai,2025-08-18,442,1000,20,6,6,0
12005,Chennai-Kolkata,2025-08-18,470,1100,22,6,7,0
12006,Delhi-Hyderabad,2025-08-18,477,900,18,2,10,0
12001,Delhi-Mumbai,2025-08-19,607,1100,22,7,12,0
12002,Delhi-Kolkata,2025-08-19,696,1000,20,5,0,0
12003,Hyderabad-Chennai,2025-08-19,589,1000,20,8,0,0
12004,Bangalore-Mumbai,2025-08-19,591,900,18,5,7,0
12005,Chennai-Kolkata,2025-08-19,623,1000,20,4,9,0
12006,Delhi-Hyderabad,2025-08-19,538,1100,22,5,16,0
12001,Delhi-Mumbai,2025-08-20,589,900,18,2,15,0
12002,Delhi-Kolkata,2025-08-20,755,900,18,7,9,0
12003,Hyderabad-Chennai,2025-08-20,686,1100,22,4,17,0
12004,Bangalore-Mumbai,2025-08-20,652,1000,20,5,7,0
12005,Chennai-Kolkata,2025-08-20,687,1100,22,7,7,0
12006,Delhi-Hyderabad,2025-08-20,481,1100,22,7,18,0
12001,Delhi-Mumbai,2025-08-21,897,1100,22,5,2,0
12002,Delhi-Kolkata,2025-08-21,734,1000,20,7,11,0
12003,Hyderabad-Chennai,2025-08-21,731,900,18,7,15,0
12004,Bangalore-Mumbai,2025-08-21,758,900,18,2,13,0
12005,Chennai-Kolkata,2025-08-21,836,1000,20,6,7,0
12006,Delhi-Hyderabad,2025-08-21,677,1100,22,2,9,0
12001,Delhi-Mumbai,2025-08-22,562,1100,22,6,0,0
12002,Delhi-Kolkata,2025-08-22,749,1100,22,4,6,0
12003,Hyderabad-Chennai,2025-08-22,773,1100,22,4,15,0
12004,Bangalore-Mumbai,2025-08-22,372,1000,20,5,16,0
12005,Chennai-Kolkata,2025-08-22,465,1000,20,3,14,0
12006,Delhi-Hyderabad,2025-08-22,518,900,18,6,12,0
12001,Delhi-Mumbai,2025-08-23,972,1000,20,4,20,1
12002,Delhi-Kolkata,2025-08-23,851,900,18,4,13,1
12003,Hyderabad-Chennai,2025-08-23,773,1100,22,7,8,1
12004,Bangalore-Mumbai,2025-08-23,1118,1000,20,4,6,1
12005,Chennai-Kolkata,2025-08-23,915,1000,20,5,12,1
12006,Delhi-Hyderabad,2025-08-23,817,900,18,7,15,1
12001,Delhi-Mumbai,2025-08-24,1033,1100,22,2,3,1
12002,Delhi-Kolkata,2025-08-24,726,1000,20,7,14,1
12003,Hyderabad-Chennai,2025-08-24,842,1100,22,6,0,1
12004,Bangalore-Mumbai,2025-08-24,604,1100,22,5,6,1
12005,Chennai-Kolkata,2025-08-24,678,1000,20,6,13,1
12006,Delhi-Hyderabad,2025-08-24,1106,1000,20,8,13,1
12001,Delhi-Mumbai,2025-08-25,667,1000,20,8,8,0
12002,Delhi-Kolkata,2025-08-25,726,900,18,4,1,0
12003,Hyderabad-Chennai,2025-08-25,728,1100,22,7,6,0
12004,Bangalore-Mumbai,2025-08-25,512,1100,22,2,8,0
12005,Chennai-Kolkata,2025-08-25,649,1000,20,2,10,0
12006,Delhi-Hyderabad,2025-08-25,546,1000,20,3,8,0
12001,Delhi-Mumbai,2025-08-26,572,900,18,4,12,0
12002,Delhi-Kolkata,2025-08-26,855,1100,22,1,13,0
12003,Hyderabad-Chennai,2025-08-26,478,900,18,1,9,0
12004,Bangalore-Mumbai,2025-08-26,871,900,18,1,3,0
12005,Chennai-Kolkata,2025-08-26,674,1100,22,7,1,0
12006,Delhi-Hyderabad,2025-08-26,585,900,18,4,9,0
12001,Delhi-Mumbai,2025-08-27,673,1000,20,8,18,0
12002,Delhi-Kolkata,2025-08-27,716,900,18,8,8,0
12003,Hyderabad-Chennai,2025-08-27,587,1000,20,2,8,0
12004,Bangalore-Mumbai,2025-08-27,647,900,18,3,5,0
12005,Chennai-Kolkata,2025-08-27,592,1000,20,1,9,0
12006,Delhi-Hyderabad,2025-08-27,790,900,18,8,7,0
12001,Delhi-Mumbai,2025-08-28,833,1000,20,1,9,0
12002,Delhi-Kolkata,2025-08-28,507,1100,22,1,1,0
12003,Hyderabad-Chennai,2025-08-28,823,900,18,7,12,0
12004,Bangalore-Mumbai,2025-08-28,888,1100,22,1,10,0
12005,Chennai-Kolkata,2025-08-28,632,1100,22,8,7,0
12006,Delhi-Hyderabad,2025-08-28,661,1100,22,1,16,0
12001,Delhi-Mumbai,2025-08-29,805,900,18,1,10,0
12002,Delhi-Kolkata,2025-08-29,407,1100,22,4,9,0
12003,Hyderabad-Chennai,2025-08-29,504,1100,22,6,5,0
12004,Bangalore-Mumbai,2025-08-29,617,900,18,5,12,0
12005,Chennai-Kolkata,2025-08-29,564,900,18,6,13,0
12006,Delhi-Hyderabad,2025-08-29,599,1100,22,1,12,0
12001,Delhi-Mumbai,2025-08-30,835,900,18,2,10,1
12002,Delhi-Kolkata,2025-08-30,886,1100,22,5,5,1
12003,Hyderabad-Chennai,2025-08-30,912,1100,22,5,17,1
12004,Bangalore-Mumbai,2025-08-30,941,1100,22,4,7,1
12005,Chennai-Kolkata,2025-08-30,799,900,18,8,8,1
12006,Delhi-Hyderabad,2025-08-30,857,900,18,7,12,1
12001,Delhi-Mumbai,2025-08-31,614,1100,22,6,18,1
12002,Delhi-Kolkata,2025-08-31,818,1000,20,1,3,1
12003,Hyderabad-Chennai,2025-08-31,947,1000,20,3,18,1
12004,Bangalore-Mumbai,2025-08-31,680,900,18,3,3,1
12005,Chennai-Kolkata,2025-08-31,872,1100,22,4,8,1
12006,Delhi-Hyderabad,2025-08-31,892,900,18,3,16,1
12001,Delhi-Mumbai,2025-09-01,398,1100,22,3,11,0
12002,Delhi-Kolkata,2025-09-01,758,1000,20,3,0,0
12003,Hyderabad-Chennai,2025-09-01,533,1000,20,5,19,0
12004,Bangalore-Mumbai,2025-09-01,764,1000,20,1,8,0
12005,Chennai-Kolkata,2025-09-01,632,1000,20,5,15,0
12006,Delhi-Hyderabad,2025-09-01,888,1000,20,4,0,0
12001,Delhi-Mumbai,2025-09-02,584,1100,22,6,9,0
12002,Delhi-Kolkata,2025-09-02,579,1000,20,6,3,0
12003,Hyderabad-Chennai,2025-09-02,816,1000,20,8,4,0
12004,Bangalore-Mumbai,2025-09-02,749,1000,20,6,8,0
12005,Chennai-Kolkata,2025-09-02,631,1100,22,1,14,0
12006,Delhi-Hyderabad,2025-09-02,736,900,18,5,15,0
12001,Delhi-Mumbai,2025-09-03,686,1000,20,3,9,0
12002,Delhi-Kolkata,2025-09-03,675,900,18,1,8,0
12003,Hyderabad-Chennai,2025-09-03,665,1100,22,7,9,0
12004,Bangalore-Mumbai,2025-09-03,633,900,18,5,11,0
12005,Chennai-Kolkata,2025-09-03,687,900,18,1,12,0
12006,Delhi-Hyderabad,2025-09-03,667,1100,22,4,11,0
12001,Delhi-Mumbai,2025-09-04,472,900,18,7,11,0
12002,Delhi-Kolkata,2025-09-04,654,1000,20,6,11,0
12003,Hyderabad-Chennai,2025-09-04,694,1100,22,4,9,0
12004,Bangalore-Mumbai,2025-09-04,550,1000,20,1,0,0
12005,Chennai-Kolkata,2025-09-04,678,1100,22,3,9,0
12006,Delhi-Hyderabad,2025-09-04,812,1100,22,4,12,0
12001,Delhi-Mumbai,2025-09-05,657,1000,20,5,5,0
12002,Delhi-Kolkata,2025-09-05,720,1000,20,7,10,0
12003,Hyderabad-Chennai,2025-09-05,579,1000,20,5,3,0
12004,Bangalore-Mumbai,2025-09-05,724,900,18,7,14,0
12005,Chennai-Kolkata,2025-09-05,455,1100,22,3,12,0
12006,Delhi-Hyderabad,2025-09-05,696,900,18,6,11,0
12001,Delhi-Mumbai,2025-09-06,830,1000,20,3,7,1
12002,Delhi-Kolkata,2025-09-06,809,1100,22,4,14,1
12003,Hyderabad-Chennai,2025-09-06,997,900,18,4,8,1
12004,Bangalore-Mumbai,2025-09-06,1042,1000,20,8,6,1
12005,Chennai-Kolkata,2025-09-06,992,900,18,5,12,1
12006,Delhi-Hyderabad,2025-09-06,831,900,18,1,7,1
12001,Delhi-Mumbai,2025-09-07,756,1000,20,3,10,1
12002,Delhi-Kolkata,2025-09-07,874,1100,22,5,6,1
12003,Hyderabad-Chennai,2025-09-07,761,1000,20,1,4,1
12004,Bangalore-Mumbai,2025-09-07,626,1100,22,5,14,1
12005,Chennai-Kolkata,2025-09-07,1020,1100,22,7,22,1
12006,Delhi-Hyderabad,2025-09-07,826,1000,20,7,18,1
12001,Delhi-Mumbai,2025-09-08,492,1100,22,7,14,0
12002,Delhi-Kolkata,2025-09-08,611,900,18,8,5,0
12003,Hyderabad-Chennai,2025-09-08,653,900,18,4,5,0
12004,Bangalore-Mumbai,2025-09-08,752,1100,22,2,2,0
12005,Chennai-Kolkata,2025-09-08,725,1000,20,6,10,0
12006,Delhi-Hyderabad,2025-09-08,727,1100,22,6,16,0
12001,Delhi-Mumbai,2025-09-09,869,1000,20,3,5,0
12002,Delhi-Kolkata,2025-09-09,724,900,18,2,5,0
12003,Hyderabad-Chennai,2025-09-09,890,900,18,3,5,0
12004,Bangalore-Mumbai,2025-09-09,450,1000,20,5,1,0
12005,Chennai-Kolkata,2025-09-09,741,900,18,6,11,0
12006,Delhi-Hyderabad,2025-09-09,694,900,18,3,16,0
12001,Delhi-Mumbai,2025-09-10,707,1100,22,1,5,0
12002,Delhi-Kolkata,2025-09-10,831,900,18,7,9,0
12003,Hyderabad-Chennai,2025-09-10,365,900,18,6,18,0
12004,Bangalore-Mumbai,2025-09-10,547,900,18,6,12,0
12005,Chennai-Kolkata,2025-09-10,524,1000,20,1,7,0
12006,Delhi-Hyderabad,2025-09-10,809,1000,20,3,5,0
12001,Delhi-Mumbai,2025-09-11,694,1000,20,1,14,0
12002,Delhi-Kolkata,2025-09-11,766,900,18,8,13,0
12003,Hyderabad-Chennai,2025-09-11,587,900,18,4,12,0
12004,Bangalore-Mumbai,2025-09-11,537,1100,22,7,16,0
12005,Chennai-Kolkata,2025-09-11,751,900,18,4,4,0
12006,Delhi-Hyderabad,2025-09-11,463,1000,20,4,11,0
12001,Delhi-Mumbai,2025-09-12,545,1000,20,7,5,0
12002,Delhi-Kolkata,2025-09-12,604,1100,22,4,4,0
12003,Hyderabad-Chennai,2025-09-12,368,1000,20,8,5,0
12004,Bangalore-Mumbai,2025-09-12,686,900,18,6,14,0
12005,Chennai-Kolkata,2025-09-12,449,1000,20,4,7,0
12006,Delhi-Hyderabad,2025-09-12,594,1100,22,8,10,0
12001,Delhi-Mumbai,2025-09-13,902,900,18,4,7,1
12002,Delhi-Kolkata,2025-09-13,668,900,18,4,12,1
12003,Hyderabad-Chennai,2025-09-13,822,1000,20,8,4,1
12004,Bangalore-Mumbai,2025-09-13,975,1000,20,3,16,1
12005,Chennai-Kolkata,2025-09-13,840,900,18,7,5,1
12006,Delhi-Hyderabad,2025-09-13,686,900,18,4,5,1
12001,Delhi-Mumbai,2025-09-14,854,1000,20,1,1,1
12002,Delhi-Kolkata,2025-09-14,785,900,18,1,17,1
12003,Hyderabad-Chennai,2025-09-14,695,1100,22,2,12,1
12004,Bangalore-Mumbai,2025-09-14,618,1000,20,1,8,1
12005,Chennai-Kolkata,2025-09-14,754,900,18,3,10,1
12006,Delhi-Hyderabad,2025-09-14,1089,1100,22,8,20,1
12001,Delhi-Mumbai,2025-09-15,411,1100,22,7,15,0
12002,Delhi-Kolkata,2025-09-15,600,1100,22,4,11,0
12003,Hyderabad-Chennai,2025-09-15,704,1000,20,2,8,0
12004,Bangalore-Mumbai,2025-09-15,521,900,18,5,8,0
12005,Chennai-Kolkata,2025-09-15,740,1000,20,7,6,0
12006,Delhi-Hyderabad,2025-09-15,788,900,18,8,8,0
12001,Delhi-Mumbai,2025-09-16,466,1100,22,3,12,0
12002,Delhi-Kolkata,2025-09-16,440,1000,20,5,8,0
12003,Hyderabad-Chennai,2025-09-16,736,1100,22,4,0,0
12004,Bangalore-Mumbai,2025-09-16,806,1100,22,4,7,0
12005,Chennai-Kolkata,2025-09-16,762,1100,22,2,20,0
12006,Delhi-Hyderabad,2025-09-16,698,900,18,7,7,0
12001,Delhi-Mumbai,2025-09-17,668,900,18,8,9,0
12002,Delhi-Kolkata,2025-09-17,793,1100,22,5,9,0
12003,Hyderabad-Chennai,2025-09-17,895,1100,22,7,8,0
12004,Bangalore-Mumbai,2025-09-17,852,900,18,1,9,0
12005,Chennai-Kolkata,2025-09-17,539,1000,20,2,8,0
12006,Delhi-Hyderabad,2025-09-17,437,900,18,8,12,0
12001,Delhi-Mumbai,2025-09-18,794,900,18,8,14,0
12002,Delhi-Kolkata,2025-09-18,505,1000,20,6,18,0
12003,Hyderabad-Chennai,2025-09-18,593,900,18,7,8,0
12004,Bangalore-Mumbai,2025-09-18,602,900,18,2,0,0
12005,Chennai-Kolkata,2025-09-18,837,900,18,5,2,0
12006,Delhi-Hyderabad,2025-09-18,429,1000,20,7,7,0
12001,Delhi-Mumbai,2025-09-19,775,1000,20,3,12,0
12002,Delhi-Kolkata,2025-09-19,584,1100,22,8,13,0
12003,Hyderabad-Chennai,2025-09-19,728,900,18,1,9,0
12004,Bangalore-Mumbai,2025-09-19,602,900,18,8,7,0
12005,Chennai-Kolkata,2025-09-19,769,900,18,7,9,0
12006,Delhi-Hyderabad,2025-09-19,829,1000,20,4,11,0
12001,Delhi-Mumbai,2025-09-20,841,1000,20,1,16,1
12002,Delhi-Kolkata,2025-09-20,694,1100,22,6,7,1
12003,Hyderabad-Chennai,2025-09-20,803,1000,20,2,3,1
12004,Bangalore-Mumbai,2025-09-20,664,900,18,2,10,1
12005,Chennai-Kolkata,2025-09-20,956,1000,20,3,5,1
12006,Delhi-Hyderabad,2025-09-20,766,900,18,7,7,1
12001,Delhi-Mumbai,2025-09-21,840,1000,20,3,7,1
12002,Delhi-Kolkata,2025-09-21,834,1100,22,4,3,1
12003,Hyderabad-Chennai,2025-09-21,1003,900,18,1,6,1
12004,Bangalore-Mumbai,2025-09-21,818,1000,20,1,3,1
12005,Chennai-Kolkata,2025-09-21,878,1100,22,7,13,1
12006,Delhi-Hyderabad,2025-09-21,980,900,18,6,9,1
12001,Delhi-Mumbai,2025-09-22,818,1100,22,8,13,0
12002,Delhi-Kolkata,2025-09-22,490,900,18,1,11,0
12003,Hyderabad-Chennai,2025-09-22,592,1000,20,3,8,0
12004,Bangalore-Mumbai,2025-09-22,833,900,18,1,5,0
12005,Chennai-Kolkata,2025-09-22,563,1000,20,3,20,0
12006,Delhi-Hyderabad,2025-09-22,471,1000,20,6,6,0
12001,Delhi-Mumbai,2025-09-23,722,900,18,5,12,0
12002,Delhi-Kolkata,2025-09-23,620,1100,22,4,5,0
12003,Hyderabad-Chennai,2025-09-23,447,900,18,1,4,0
12004,Bangalore-Mumbai,2025-09-23,621,900,18,2,2,0
12005,Chennai-Kolkata,2025-09-23,900,900,18,1,8,0
12006,Delhi-Hyderabad,2025-09-23,643,1100,22,3,13,0
12001,Delhi-Mumbai,2025-09-24,766,1100,22,5,19,0
12002,Delhi-Kolkata,2025-09-24,428,1100,22,3,2,0
12003,Hyderabad-Chennai,2025-09-24,649,1000,20,2,8,0
12004,Bangalore-Mumbai,2025-09-24,474,1100,22,6,11,0
12005,Chennai-Kolkata,2025-09-24,935,1100,22,7,10,0
12006,Delhi-Hyderabad,2025-09-24,941,1100,22,7,12,0
12001,Delhi-Mumbai,2025-09-25,461,900,18,2,1,0
12002,Delhi-Kolkata,2025-09-25,474,1000,20,2,1,0
12003,Hyderabad-Chennai,2025-09-25,728,1100,22,2,10,0
12004,Bangalore-Mumbai,2025-09-25,485,1000,20,7,9,0
12005,Chennai-Kolkata,2025-09-25,759,1000,20,2,10,0
12006,Delhi-Hyderabad,2025-09-25,692,1000,20,5,7,0
12001,Delhi-Mumbai,2025-09-26,549,1100,22,2,13,0
12002,Delhi-Kolkata,2025-09-26,916,1000,20,5,8,0
12003,Hyderabad-Chennai,2025-09-26,623,1000,20,4,15,0
12004,Bangalore-Mumbai,2025-09-26,722,1000,20,7,11,0
12005,Chennai-Kolkata,2025-09-26,646,900,18,2,14,0
12006,Delhi-Hyderabad,2025-09-26,835,1100,22,8,7,0
12001,Delhi-Mumbai,2025-09-27,880,1100,22,1,15,1
12002,Delhi-Kolkata,2025-09-27,778,1100,22,8,7,1
12003,Hyderabad-Chennai,2025-09-27,686,1100,22,6,5,1
12004,Bangalore-Mumbai,2025-09-27,882,1000,20,2,9,1
12005,Chennai-Kolkata,2025-09-27,884,1000,20,6,9,1
12006,Delhi-Hyderabad,2025-09-27,968,1000,20,5,4,1
12001,Delhi-Mumbai,2025-09-28,1095,900,18,8,23,1
12002,Delhi-Kolkata,2025-09-28,1012,1100,22,1,16,1
12003,Hyderabad-Chennai,2025-09-28,944,900,18,4,11,1
12004,Bangalore-Mumbai,2025-09-28,1067,1000,20,4,12,1
12005,Chennai-Kolkata,2025-09-28,602,900,18,4,5,1
12006,Delhi-Hyderabad,2025-09-28,990,1000,20,6,16,1
12001,Delhi-Mumbai,2025-09-29,867,1000,20,5,12,0
